Enzyme_Load,ALT_Albumin_Ratio,Bilirubin_Protein,Bili_AST_Interaction,Albumin_Protein_Ratio,Aspartate_Aminotransferase,AST_ALT_Ratio,Alkaline_Phosphotase_log,Aspartate_Aminotransferase_log,Alamine_Aminotransferase_log,Alkaline_Phosphotase,Alamine_Aminotransferase,Total_Bilirubin,Direct_Bilirubin_log
0.012009951811346013,-0.01791438553072288,-0.010966518448764005,-0.01686325189033482,0.02453883739950913,-0.006406204602318505,-0.0030761518813957,0.017425836485989752,-0.006406204602318505,0.014007385887965419,0.029944887182709903,0.014007385887965419,0.005805592097871745,-0.041645441036111945
0.012410389895858808,-0.02424654386221595,0.009578176641046652,0.033632083180038505,-0.012510674697155543,-0.02166401638915297,-0.0022521662599717007,0.009762525779867479,-0.02166401638915297,-0.00985962168581846,0.030154288410761714,-0.00985962168581846,-0.013963449550606391,-0.004322027647730865
-0.028807160437318523,-0.023074403230896795,-0.02791923623184438,-0.014056688998516293,-0.021168296560741384,0.02507085820560971,-0.0016137985666229615,-0.01517214679181397,0.0037245828702842138,-0.006681749895820824,-0.021966516674644977,-0.013027915493477583,0.0010842623732682623,0.007921857099302031
0.043550533205654315,0.07323171289992256,0.06427899077542948,0.02872480285115053,-0.015162588046699121,0.010165398238852324,-0.013594886795650183,0.014900415822153413,0.010165398238852324,0.011256763563012126,0.022414806944443134,0.0311608069288771,0.022025837896040828,0.06938545947627123
0.05020583698257664,0.059934054602851325,0.05166873363593538,0.028214616892086687,0.014709261967117242,0.004208155708320597,0.007133046642959095,0.024696104559107465,0.0026829306378741563,0.019437202930487493,0.026274918747607567,0.03598734165705636,0.013423026293652985,0.07186415295338174
0.007238458112628339,0.062066269917632484,-0.009434322113453868,0.02547730425452138,0.01651898540220699,-0.008421598997599394,0.009657148142251926,-0.0194297777705214,-0.008033283619546845,0.01692624304098611,-0.0194297777705214,0.01692624304098611,-0.0021068813040820674,0.006140270274802295
1.261776460935337e-05,-0.026809332361219476,-0.023453328791018312,0.0022834911119434986,-0.0333444339539871,-0.013364208591064911,-0.02507669280572923,0.011456004956186816,0.0049934929064444885,-0.005549208700368833,0.030926600049416046,-0.007640542801042415,-0.006661865775428711,-0.023992832636384645
-0.024450839142935322,-0.036736952050210006,-0.03745853776925864,-0.018516947590254525,-0.033345484501108504,-0.006673787896165656,-0.02024007556252228,-0.018744570811212054,-0.006477664579174275,0.004418356534947,-0.03905176944387147,-0.024013774681082435,-0.0040470085527071495,-0.0427960360489869
0.05033028423962642,0.063113710751754,0.04705133474779346,0.023166057912322246,0.00793828118267425,0.014748412855178831,0.0003398199696711207,0.04275611399614608,-0.0021216953373717345,0.02262352529171458,0.04275611399614608,0.027229564633846324,0.01948511873084295,0.08530656311340401
0.051443665527433506,0.0626176744918675,0.05938076856671566,0.023013406858475333,-0.01854514919244425,0.0016056491514645185,-0.004149860915665001,0.03720113590212604,-0.001398172547241946,0.013723764948460155,0.03720113590212604,0.037288943650374266,0.030382465524495278,0.0790623155207757
-0.02885982534976501,-0.03927752885289182,-0.03876047158032024,-0.021198427598949254,-0.011940597322193606,-0.01712226440407591,-0.01471809761773362,-0.010182736982722948,-0.008693133217312876,-0.01090994889849147,-0.037268557554187155,-0.01486261655892506,-0.0017630184946371393,-0.04724658298995556
0.005541214506549538,-0.02251631476442684,0.04863227478884665,0.0238882629856056,0.03611556525736752,0.006815266153495983,0.023845861264853347,0.01305860533437035,0.0011272929019749574,-0.01584063505410796,0.023350789707353936,-0.01584063505410796,0.006401022631045019,0.08463110238893162
-0.04659159838859942,-0.03170210252418056,-0.021322729907827454,-0.0382630621688226,-0.011648063784893713,0.0033219597541416833,0.0038279479845724153,-0.03411724805960541,-0.0031477822756378992,-0.01771158312019998,-0.03512696990499644,-0.01771158312019998,-0.023292784927557823,-0.0479328224609614
